Code,Parent,Name_fr
"31108008","24332","Conseiller en produits pharmaceutiques | Conseillère en produits pharmaceutiques"
"31108010","33220","Voyageur de commerce | Voyageuse de commerce"
"31108011","33220","Collaborateur au service externe | Collaboratrice au service externe"
"31108012","44192","Conseiller à la clientèle | Conseillère à la clientèle"
"31108013","44192","Conseiller au service de la clientèle | Conseillère au service de la clientèle"
"31108014","33220","Démarcheur | Démarcheuse"
"31108015","33220","Agent prospecteur | Agente prospectrice"
"31108016","33220","Représentant à la commission | Représentante à la commission"
"31108017","33220","Représentant d'articles de marque | Représentante d'articles de marque"
"31108018","33220","Représentant de commerce | Représentante de commerce"
"31108019","24331","Technicien de vente, service externe | Technicienne de vente, service externe"
"31108020","33220","Représentant de fabrique | Représentante de fabrique"
"31108021","52230","Représentant en périodiques | Représentante en périodiques"
"31108022","33220","Représentant exportateur | Représentante exportatrice"
"31108023","33240","Représentant importateur | Représentante importatrice"
"31108024","33220","Représentant industriel | Représentante industrielle"
"31108025","33220","Représentant spécialisé | Représentante spécialisée"
"31108026","24331","Représentant technique | Représentante technique"
"31108028","31420","Fieldman | Fieldwoman"
"31108029","33220","Conseiller au service externe | Conseillère au service externe"
"31108030","44192","Assistant de la clientèle | Assistante de la clientèle"
"31108032","52230","Employé au service de la clientèle | Employée au service de la clientèle"
"31108033","33220","Représentant en spiritueux | Représentante en spiritueux"
"31108034","33220","Représentant de commerce, dipl. EPS | Représentante de commerce, dipl. EPS"
"31108035","24332","Délégué médical, représentant | Déléguée médicale, représentante"
"31108038","33220","Commerçant du service externe | Commerçante du service externe"
"31108039","33220","Représentant de district | Représentante de district"
"31108040","33220","Représentant local | Représentante locale"
"31108041","33220","Représentant régional | Représentante régionale"
"31108043","33220","Employé dans un service de relations extérieures | Employée dans un service de relations extérieures"
"31108044","33220","Agent externe de vente | Agente externe de vente"
"31108045","33220","Voyageur-représentant de commerce | Voyageuse-représentante de commerce"
"31108046","33220","Représentant en bijoux | Représentante en bijoux"
"31108047","33220","Représentant conseiller | Représentante conseillère"
"31108048","33220","Représentant d'éditions | Représentante d'éditions"
"31108051","33220","Représentant en produits alimentaires | Représentante en produits alimentaires"
"31108052","33220","Représentant en boissons | Représentante en boissons"
"31108053","24340","Représentant en informatique | Représentante en informatique"
"31108054","24331","Représentant en machines | Représentante en machines"
"31108055","24331","Représentant en machines agricoles | Représentante en machines agricoles"
"31108056","24332","Représentant en produits pharmaceutiques | Représentante en produits pharmaceutiques"
"31108057","33220","Représentant en textiles | Représentante en textiles"
"31108058","33220","Représentant en vins | Représentante en vins"
"31108059","33220","Représentant en produits agricoles | Représentante en produits agricoles"
"31108060","24332","Délégué pharmaceutique | Déléguée pharmaceutique"
"31108061","33220","Client Consultant"
"31108062","24332","Délégué médical en clinique | Déléguée médicale en clinique"
"31108063","44192","Employé spécialisé au service de la clientèle | Employée spécialisée au service de la clientèle"
"31108064","13420","Medical Manager"
"31108065","24332","Conseiller de cabinet médical | Conseillère de cabinet médical"
"31108066","44192","Conseiller de la clientèle privée | Conseillère de la clientèle privée"
"31108067","42220","Téléconseiller | Téléconseillère"
"31108068","42220","Conseiller téléphonique au service clientèle | Conseillère téléphonique au service clientèle"
"31108070","52230","Conseiller de service à la clientèle dans la branche automobile, brev. féd. EP | Conseillère de service à la clientèle dans la branche automobile, brev. féd. EP"
"31108071","24331","Représentant en machines de construction | Représentante en machines de construction"
"31108072","42220","Agent relation client CFC | Agente relation client CFC"
"31108073","52230","Conseiller de vente en horlogerie, brev. féd. EP | Conseillère de vente en horlogerie, brev. féd. EP"
"31108074","24332","Spécialiste pharmaceutique, brev. féd. EP"
"31108075","42220","Dialogueur | Dialogueuse"
"31109003","52210","Marchand de comestibles | Marchande de comestibles"
"31109004","52210","Marchand d'antiquités | Marchande d'antiquités"
"31109005","14200","Grossiste"
"31109007","33240","Agent agro-commercial | Agente agro-commerciale"
"31109008","13490","Manager de galerie"
"31109009","33240","Négociant en bois, brev. féd. EP | Négociante en bois, brev. féd. EP"
"31109011","33240","Négociant de vins, dipl. EPS | Négociante de vins, dipl. EPS"
"31109012","33240","Commerçant d'avions | Commerçante d'avions"
"31109014","33240","Commerçant de viande | Commerçante de viande"
"31109015","52210","Papetier (commerçant en papeterie) | Papetière (commerçante en papeterie)"
"31109016","24331","Agent technico-commercial | Agente technico-commerciale"
"31109018","52210","Propriétaire d'une parfumerie"
"31109019","33240","Marchand de tableaux | Marchande de tableaux"
"31109021","52110","Forain | Foraine"
"31109022","52210","Boutiquier | Boutiquière"
"31109023","24331","Commerçant en produits techniques | Commerçante en produits techniques"
"31109024","52210","Commerçant de disques | Commerçante de disques"
"31109025","33240","Marchand de combustibles | Marchande de combustibles"
"31109027","24340","Commerçant en informatique | Commerçante en informatique"
"31109028","75110","Poissonnier | Poissonnière"
"31109029","52210","Commerçant grainier | Commerçante grainier"
"31109030","52210","Epicier | Epicière"
"31109031","41100","Commerçant en textiles | Commerçante en textiles"
"31109032","96120","Commerçant de fers | Commerçante de fers"
"31109033","33240","Dépositaire de teinturerie"
"31109034","52210","Marchand de denrées coloniales | Marchande de denrées coloniales"
"31109035","43210","Gérant d'un dépôt de bière | Gérante d'un dépôt de bière"
"31109036","43120","Commerçant financier | Commerçante financière"
"31109037","33240","Commerçant de marchandises | Commerçante de marchandises"
"31109038","52210","Marchand d'articles de bijouterie | Marchande d'articles de bijouterie"
"31109039","52210","Marchand d'articles de bureau | Marchande d'articles de bureau"
"31109040","52210","Marchand d'articles de ménage | Marchande d'articles de ménage"
"31109041","52210","Marchand d'articles de piété | Marchande d'articles de piété"
"31109042","52210","Marchand d'articles en tout genre | Marchande d'articles en tout genre"
"31109043","52210","Marchand d'articles de musique | Marchande d'articles de musique"
"31109044","52210","Marchand d'articles en métal | Marchande d'articles en métal"
"31109045","52210","Marchand d'articles en caoutchouc | Marchande d'articles en caoutchouc"
"31109046","14200","Marchand d'automobiles | Marchande d'automobiles"
"31109047","52210","Marchand de vêtements | Marchande de vêtements"
"31109048","33240","Marchand d'huiles minérales | Marchande d'huiles minérales"
"31109049","33240","Dépositaire"
"31109050","33240","Commerçant d'objets d'art | Commerçante d'objets d'art"
"31109051","52210","Marchand de bicyclettes | Marchande de bicyclettes"
"31109052","33240","Marchand de bois | Marchande de bois"
"31109053","52210","Marchand de boissons | Marchande de boissons"
"31109054","52210","Marchand de céramique | Marchande de céramique"
"31109055","52210","Marchand d'épices | Marchande d'épices"
"31109056","52210","Marchand de chaussures | Marchande de chaussures"
"31109057","96110","Chiffonnier (commerçant) | Chiffonnière (commerçante)"
"31109058","33240","Marchand de papier de chiffons | Marchande de papier de chiffons"
"31109059","52210","Marchand de cigares | Marchande de cigares"
"31109060","52210","Marchand de cigarettes | Marchande de cigarettes"
"31109062","52210","Commerçant en comestibles | Commerçante en comestibles"
"31109063","52210","Marchand de confection | Marchande de confection"
"31109064","52210","Marchand de cuir | Marchande de cuir"
"31109065","33240","Marchand de déchets industriels | Marchande de déchets industriels"
"31109067","33240","Marchand de fer et de matériaux de construction | Marchande de fer et de matériaux de construction"
"31109068","33240","Marchand de fer | Marchande de fer"
"31109069","96110","Marchand de ferraille | Marchande de ferraille"
"31109070","52210","Marchand de fleurs | Marchande de fleurs"
"31109071","33240","Marchand de fromage | Marchande de fromage"
"31109072","52210","Marchand de fruits | Marchande de fruits"
"31109073","52210","Marchand de jouets | Marchande de jouets"
"31109074","52210","Marchand de journaux | Marchande de journaux"
"31109075","52210","Marchand de légumes | Marchande de légumes"
"31109076","52210","Commerçant de machines à coudre | Commerçante de machines à coudre"
"31109077","33220","Commerçant en machines agricoles | Commerçante en machines agricoles"
"31109078","52210","Commerçant de meubles | Commerçante de meubles"
"31109079","52210","Marchand de motocyclettes | Marchande de motocyclettes"
"31109080","52210","Commerçant en papiers peints | Commerçante en papiers peints"
"31109081","52210","Marchand de parapluies | Marchande de parapluies"
"31109082","52210","Marchand de pneus | Marchande de pneus"
"31109083","52210","Marchand de produits du pays | Marchande de produits du pays"
"31109084","52210","Commerçant de radios | Commerçante de radios"
"31109085","52210","Marchand de sacs | Marchande de sacs"
"31109086","52210","Commerçant de spiritueux | Commerçante de spiritueux"
"31109087","52210","Marchand de tabac | Marchande de tabac"
"31109088","52210","Commerçant de tapis | Commerçante de tapis"
"31109089","52210","Marchand d'étoffes | Marchande d'étoffes"
"31109090","52210","Commerçant de timbres-poste | Commerçante de timbres-poste"
"31109091","52210","Marchand de produits manufacturés | Marchande de produits manufacturés"
"31109093","52210","Commerçant de verreries | Commerçante de verreries"
"31109094","33240","Commerçant de vins | Commerçante de vins"
"31109095","14200","Marchand en gros | Marchande en gros"
"31109096","52210","Marchand-herboriste | Marchande-herboriste"
"31109097","52210","Commerçant photographe | Commerçante photographe"
"31109098","52210","Quincaillier | Quincaillière"
"31109100","44192","Commerçant de produits chimiques | Commerçante de produits chimiques"
"31109101","12100","Chef commercial | Cheffe commerciale"
"31109102","14200","Commerçant en gros | Commerçante en gros"
"31109103","52220","Responsable d'un magasin de seconde main"
"31109104","52210","Marchand d'automates | Marchande d'automates"
"31109105","33240","Marchand de métal | Marchande de métal"
"31109106","52210","Commerçant horloger | Commerçante horlogère"
"31109107","33240","Commerçant de métaux précieux | Commerçante de métaux précieux"
"31109108","33240","Commerçant en matières premières | Commerçante en matières premières"
"31109109","52210","Commerçant de laine | Commerçante de laine"
"31109110","52210","Commerçant en électronique | Commerçante en électronique"
"31109111","33240","Commerçant en pierres précieuses | Commerçante en pierres précieuses"
"31109112","52210","Marchand d'oeufs | Marchande d'oeufs"
"31109113","33240","Commerçant de céréales | Commerçante de céréales"
"31109114","52210","Commerçant d'épices | Commerçante d'épices"
"31109115","52210","Commerçant de verre | Commerçante de verre"
"31109116","33240","Commerçant d'or | Commerçante d'or"
"31109117","52210","Commerçant de meubles anciens | Commerçante de meubles anciens"
"31109118","52210","Commerçant de tonneaux | Commerçante de tonneaux"
"31109119","33240","Commerçant de vieux papiers | Commerçante de vieux papiers"
"31109120","33240","Commerçant de vieux pneus | Commerçante de vieux pneus"
"31109121","33240","Commerçant d'art | Commerçante d'art"
"31109122","52210","Commerçant, branche automobile | Commerçante, branche automobile"
"31109124","33240","Commerçant de bateaux | Commerçante de bateaux"
"31109125","33240","Commerçant de métal lourd non ferreux | Commerçante de métal lourd non ferreux"
"31109126","44192","Commerçant en produits chimiques | Commerçante en produits chimiques"
"31109127","52210","Commerçant en cycles et cyclomoteurs | Commerçante en cycles et cyclomoteurs"
"31109128","52210","Commerçant d'articles de musique (vente) | Commerçante d'articles de musique (vente)"
"31109129","52210","Commerçant d'articles de sport | Commerçante d'articles de sport"
"31109130","13490","Propriétaire de galerie"
"31109131","33240","Négociant en café | Négociante en café"
"31109132","33240","Commerçant d'accessoires automobiles | Commerçante d'accessoires automobiles"
"31109133","14200","Commerçant d'automobiles | Commerçante d'automobiles"
"31109134","33240","Commerçant en radio et télévision | Commerçante en radio et télévision"
"31109135","52220","Responsable de magasin"
"31109136","33240","Commerçant en acier | Commerçante en acier"
"31109137","52210","Commerçant en articles de photographie | Commerçante en articles de photographie"
"31109139","24210","Diplômé en gestion commerciale ESGC | Diplômée en gestion commerciale ESGC"
"31109140","43220","Commerçant en textiles, gérant en textiles | Commerçante en textiles, gérante en textiles"
"31109141","24331","Agent technico-commercial, brev. féd. EP | Agente technico-commerciale, brev. féd. EP"
"31109142","52210","Propriétaire d'entreprise de commerce de détail"
"31109143","52210","Propriétaire de magasin de produits diététiques"
"31109144","52110","Commerçant ambulant | Commerçante ambulante"
"31109146","52210","Détaillant, dipl. EPS | Détaillante, dipl. EPS"
"31109147","33240","Commerçant meunier | Commerçante meunière"
"31109149","33240","Commerçant | Commerçante"
"31109150","52210","Commerçant laitier | Commerçante laitière"
"31109151","14310","Propriétaire de salon de jeux"
"31109152","33240","Négociant | Négociante"
"31109154","52210","Marchand de chapeaux | Marchande de chapeaux"
"31109155","52210","Commerçant de fourrures | Commerçante de fourrures"
"31109156","52210","Commerçant en alimentation | Commerçante en alimentation"
"31109157","13490","Galeriste"
"31109158","52210","Propriétaire de papeterie"
"31109160","26330","Philatéliste"
"31109161","52210","Fripier | Fripière"
"31109162","52210","Marchand de tissus | Marchande de tissus"
"31109164","42240","Commerçant d'hôtellerie | Commerçante d'hôtellerie"
"31109165","33240","Marchand de charbon | Marchande de charbon"
"31109166","52210","Commerçant de denrées alimentaires | Commerçante de denrées alimentaires"
"31109167","33240","Commerçant industriel | Commerçante industrielle"
"31109168","33240","Commerçant spécialisé | Commerçante spécialisée"
"31109169","33240","Commerçant en machines | Commerçante en machines"
"31109171","52210","Commerçant de coton | Commerçante de coton"
"31109173","24331","Employé technico-commercial | Employée technico-commerciale"
"31109174","52210","Détaillant | Détaillante"
"31109175","52110","Propriétaire de kiosque"
"31109176","52110","Propriétaire de kiosque à journaux"
"31109177","52210","Propriétaire d'un commerce de vente"
"31109178","52210","Propriétaire de bazar"
"31109179","52210","Propriétaire de boutique"
"31109180","52210","Propriétaire d'un commerce d'articles sanitaires"
"31109181","52210","Propriétaire d'un commerce d'articles de sport"
"31109182","52210","Propriétaire de magasin de confection"
"31109183","52210","Propriétaire de magasin"
"31109184","14310","Propriétaire de carrousel"
"31109185","14310","Propriétaire de tir-pipe"
"31109189","33240","Spécialiste du négoce"
"31109190","14310","Propriétaire de tirs forains"
"31109191","33240","Agro-commerçant, brev. féd. EP | Agro-commerçante, brev. féd. EP"
"31109192","33220","Agent commercial de l'imprimerie, brev. féd. EP | Agente commerciale de l'imprimerie, brev. féd. EP"
"31109193","33220","Agent commercial de l'imprimerie | Agente commerciale de l'imprimerie"
"31109194","12211","Key Account Manager, dipl. EPS"
"31109195","33240","Commerçant en matériaux de construction | Commerçante en matériaux de construction"
"31109196","52210","Propriétaire d'un magasin d'articles électriques"
"31109197","52210","Commerçant en articles électriques | Commerçante en articles électriques"
"31109198","52210","Mercier | Mercière"
"31109199","52110","Commerçant de marché aux puces | Commerçante de marché aux puces"
"31109200","52210","Armurier (commerce) | Armurière (commerce)"
"31109201","52210","Primeuriste"
"31109202","52220","Shop Manager"
"31109203","52210","Economiste diplômé du commerce de détail EPS | Economiste diplômée du commerce de détail EPS"
"31109204","52210","Commerçant diplômé en boulangerie-pâtisserie-confiserie EPS | Commerçante diplômée en boulangerie-pâtisserie-confiserie EPS"
"31109205","52210","Economiste du commerce de détail"
"31109206","52210","Commerçant en boulangerie-pâtisserie-confiserie | Commerçante en boulangerie-pâtisserie-confiserie"
"31109207","52210","Gérant de magasin | Gérante de magasin"
"31109208","52210","Rack jobber"
"31109210","52210","Commerçant en lingerie | Commerçante en lingerie"
"31109211","33240","Commerçant de cacao | Commerçante de cacao"
"31109212","52210","Commerçant de sapins de Noël | Commerçante de sapins de Noël"
"31109214","52210","Ecailler | Ecaillère"
"31109215","33240","Négociant en vins | Négociante en vins"
"31109216","52210","Marchand de soie | Marchande de soie"
"31109217","52210","Commerçant de broderies | Commerçante de broderies"
"31109218","33240","Marchand de tapis d'Orient | Marchande de tapis d'Orient"
"31109220","33240","Marchand de tapis | Marchande de tapis"
"31109222","14200","Responsable de magasin de chaussures"
"31109223","14200","Gestionnaire d'entreprise, secteur automobile, dipl. EPS"
"31109224","52210","Marchand de monnaies précieuses | Marchande de monnaies précieuses"
"31109225","33240","Spécialiste de commerce en matériaux de construction, brev. féd. EP"
"31109226","33240","Spécialiste en bois, brev. féd. EP, négociant en bois | Spécialiste en bois, brev. féd. EP, négociante en bois"
"31109227","33240","Agrocommerçant ES | Agrocommerçante ES"
"31109228","33240","Oil Trader"
"31109229","14200","Gérant d'oenothèque | Gérante d'oenothèque"
"31109230","33220","Retail Account Manager"
"31109231","14200","Gestionnaire d'entreprise diplômé de la branche automobile EPS | Gestionnaire d'entreprise diplômée de la branche automobile EPS"
"31109232","52220","Manager en commerce de détail, dipl. EPS"
"32101001","33110","Courtier de banque | Courtière de banque"
"32101002","33110","Broker"
"32101003","24120","Conseiller de banque | Conseillère de banque"
"32101004","42112","Employé de banque | Employée de banque"
"32101005","33110","Boursier | Boursière"
"32101006","33110","Assistant du conseiller en placements | Assistante du conseiller en placements"
"32101007","24120","Conseiller de la clientèle bancaire | Conseillère de la clientèle bancaire"
"32101008","33110","Portfoliomanager"
"32101009","13461","Adjoint du chef du service bancaire | Adjointe du chef du service bancaire"
"32101011","24110","Inspecteur de banque | Inspectrice de banque"
"32101012","24130","Analyste bancaire"
"32101013","33110","Correspondant de banque | Correspondante de banque"
"32101014","33110","Cambiste"
"32101015","42112","Garçon de banque | Fille de banque"
"32101016","42112","Employé de banque, dipl. EPS | Employée de banque, dipl. EPS"
"32101017","42112","Agent de banque | Agente de banque"
"32101018","42112","Fonctionnaire de banque"
"32101019","33110","Employé au portefeuille | Employée au portefeuille"
"32101020","24110","Chef inspecteur de banque | Cheffe inspectrice de banque"
"32101021","33110","Téléphoniste en bourse"
"32101022","33130","Comptable préposé aux titres | Comptable préposée aux titres"
"32101024","33110","Employé de bourse | Employée de bourse"
"32101025","33110","Négociant en titres | Négociante en titres"
"32101026","33110","Employé à la bourse | Employée à la bourse"
"32101027","33110","Courtier (en action) | Courtière (en action)"
"32101028","24120","Chef conseiller en placements | Cheffe conseillère en placements"
"32101029","96210","Commissionnaire de banque"
"32101031","33110","Agent de bourse | Agente de bourse"
"32101032","42112","Assistant de banque | Assistante de banque"
"32101033","33220","Représentant de banque | Représentante de banque"
"32101034","33110","Téléphoniste à la bourse"
"32101035","41100","Employé du Backoffice | Employée du Backoffice"
"32101036","43120","Employé de bourse spécialisé | Employée de bourse spécialisée"
"32101037","33110","Assistant cambiste | Assistante cambiste"
"32101038","42112","Employé supérieur de banque, dipl. | Employée supérieure de banque, dipl."
"32101040","42112","Employé spécialisé de banque | Employée spécialisée de banque"
"32101041","33110","Chef de bourse | Cheffe de bourse"
"32101042","33110","Spécialiste du portefeuille"
"32101043","42112","Employé commercial, banque | Employée commerciale, banque"
"32101044","13462","Gérant d'une succursale de banque | Gérante d'une succursale de banque"
"32101045","33120","Spécialiste en accréditifs"
"32101046","33110","Commerçant en bourse | Commerçante en bourse"
"32101047","11200","Chef d'état-major du secteur bancaire | Cheffe d'état-major du secteur bancaire"
"32101048","41200","Secrétaire de banque"
"32101049","33110","Opérateur en bourse | Opératrice en bourse"
"32101051","33110","Correspondancier au service des devises | Correspondancière au service des devises"
"32101052","33110","Correspondancier au service des titres | Correspondancière au service des titres"
"32101053","13461","Chef du service bancaire | Cheffe du service bancaire"
"32101054","33110","Commerçant d'argent | Commerçante d'argent"
"32101055","33110","Gérant des devises | Gérante des devises"
"32101056","33120","Chef des crédits | Cheffe des crédits"
"32101057","43120","Commis de banque"
"32101058","33110","Secrétaire de bourse"
"32101059","13461","Administrateur de caisse d'épargne | Administratrice de caisse d'épargne"
"32101060","33110","Gérant de portefeuille | Gérante de portefeuille"
"32101061","33110","Assistant broker | Assistante broker"
"32101063","43120","Employé spécialisé de crédit | Employée spécialisée de crédit"
"32101065","33110","Secrétaire en bourse"
"32101067","33110","Négociant en devises | Négociante en devises"
"32101068","33130","Calculateur de banque | Calculatrice de banque"
"32101069","42112","Changeur, cambiste | Changeuse, cambiste"
"32101070","42112","Aide-cambiste"
"32101074","96290","Contrôleur de billets de banque | Contrôleuse de billets de banque"
"32101076","33110","Spécialiste de devises"
"32101078","33110","Spécialiste des dérivés (secteur bancaire)"
"32101079","42112","Spécialiste en économie bancaire, brev. féd. EP"
"32101080","33120","Conseiller en crédits | Conseillère en crédits"
"32101081","33120","Expert en crédits | Experte en crédits"
"32101082","33120","Contrôleur de crédits | Contrôleuse de crédits"
"32101083","43120","Compteur de billets de banque | Compteuse de billets de banque"
"32101084","24120","Gestionnaire de fonds (Fondsmanager)"
"32101085","33110","Administrateur de titres bancaires | Administratrice de titres bancaires"
"32101086","43120","Employé spécialisé dans les titres bancaires | Employée spécialisée dans les titres bancaires"
"32101087","43120","Secrétaire au service des titres bancaires"
"32101088","43120","Spécialiste de crédit documentaire"
"32101089","24120","Banking Consultant"
"32101090","25111","Business Analyst"
"32101091","24130","Credit Analyst"
"32101092","24130","Credit Risk Analyst"
"32101093","33120","Spécialiste dans le domaine hypothécaire"
"32101094","33110","Income-Trader"
"32101095","33120","Spécialiste en crédits"
"32101096","33110","Portfolio Management Assistant"
"32101097","33100","Expert diplômé en économie bancaire EPS | Experte diplômée en économie bancaire EPS"
"32101098","33100","Expert en économie bancaire | Experte en économie bancaire"
"32101099","42112","Spécialiste en économie bancaire"
"32101100","33110","Négociateur en bourse | Négociatrice en bourse"
"32101101","24130","Analyste de titres"
"32101102","33410","Chef de service bancaire | Cheffe de service bancaire"
"32101103","33110","Gérant obligataire | Gérante obligataire"
"32101104","24120","Conseiller financier bancaire | Conseillère financière bancaire"
"32101105","33100","Spécialiste en caisse d'épargne"
"32101106","42112","Conseiller à la clientèle privée (banque) | Conseillère à la clientèle privée (banque)"
"32101107","33110","Back Office Stock Exchange"
"32101108","33110","Back Office Foreign Exchange"
"32101109","24120","Spécialiste en financements commerciaux"
"32101110","42112","Spécialiste en opérations bancaires, brev. féd. EP"
"32101111","33110","Marchand d'options | Marchande d'options"
"32101112","43120","Employé spécialisé en devises | Employée spécialisée en devises"
"32101113","33110","Courtier en devises | Courtière en devises"
"32101114","33120","Credit Manager"
"32101115","43120","Secrétaire crédits"
"32101116","33120","Gestionnaire de crédits"
"32101117","24130","Analyste de crédits"
"32101118","33110","Vendeur de titres bancaires | Vendeuse de titres bancaires"
"32101120","33110","Money Broker"
"32101121","33110","Négociant en obligations | Négociante en obligations"
"32101122","33110","Négociant sur le marché monétaire | Négociante sur le marché monétaire"
"32101123","33110","Négociant futures | Négociante futures"
"32101124","33110","Commerçant en warrants | Commerçante en warrants"
"32101125","43120","Employé spécialisé en finances | Employée spécialisée en finances"
"32101126","33110","Investmentbanker"
"32101127","33110","Commerçant en fonds d'investissement | Commerçante en fonds d'investissement"
"32101128","33110","Commissaire aux comptes (bourse)"
"32101129","42112","Economiste bancaire ES"
"32101130","24120","Business Banker ES"
"32101132","96210","Courrier de banque | Courrière de banque"
"32101133","24110","Inspecteur de crédits | Inspectrice de crédits"
"32101135","33110","Chef du service des devises | Cheffe du service des devises"
"32101136","33110","Spécialiste des marchés financiers"
"32101137","24130","Analyste du marché financier"
"32101138","42112","Expert en opérations des marchés financiers, dipl. EPS | Experte en opérations des marchés financiers, dipl. EPS"
"32102001","33210","Agent d'assurance incendie | Agente d'assurance incendie"
"32102002","33210","Agent d'assurances de transport | Agente d'assurances de transport"
"32102004","33210","Agent d'assurance de dommages | Agente d'assurance de dommages"
"32102005","33210","Agent local d'assurances | Agente locale d'assurances"
"32102006","33210","Inspecteur de caisses maladie | Inspectrice de caisses maladie"
"32102007","33210","Inspecteur de district dans les assurances | Inspectrice de district dans les assurances"
"32102008","33150","Inspecteur des sinistres | Inspectrice des sinistres"
"32102009","33210","Inspecteur d'assurances | Inspectrice d'assurances"
"32102010","13462","Chef d'une agence d'assurances | Cheffe d'une agence d'assurances"
"32102011","33150","Inspecteur d'accidents | Inspectrice d'accidents"
"32102012","33210","Agent principal d'assurances | Agente principale d'assurances"
"32102015","13462","Agent général d'assurances | Agente générale d'assurances"
"32102017","33210","Assurance privée, dipl. EPS en ..."
"32102018","33210","Spécialiste en assurance privée, brev. féd. EP"
"32102019","33210","Spécialiste en assurance privée"
"32102021","33210","Expert diplômé en assurance EPS | Experte diplômée en assurance EPS"
"32102022","33210","Expert en assurance | Experte en assurance"
"32102023","33210","Agent d'assurances | Agente d'assurances"
"32102024","33210","Assureur | Assureuse"
"32102025","33210","Inspecteur d'assurances sur la vie | Inspectrice d'assurances sur la vie"
"32103001","13462","Actuaire, lic. en sciences actuarielles"
"32103002","13461","Chef de caisse de compensation | Cheffe de caisse de compensation"
"32103003","33210","Courtier en assurances | Courtière en assurances"
"32103004","33530","Expert fédéral en assurances sociales, brev. féd. EP | Experte fédérale en assurances sociales, brev. féd. EP"
"32103005","33150","Employé compétent en dommages | Employée compétente en dommages"
"32103006","33530","Expert diplômé en assurances de pension EPS | Experte diplômée en assurances de pension EPS"
"32103007","24130","Analyste en assurances"
"32103008","33210","Employé d'assurances, service extérieur | Employée d'assurances, service extérieur"
"32103009","33210","Diplôme fédéral en assurances"
"32103010","43120","Agent commercial en assurances | Agente commerciale en assurances"
"32103011","33210","Acquisiteur d'assurances | Acquisitrice d'assurances"
"32103012","33210","Conseiller en assurances | Conseillère en assurances"
"32103013","33210","Représentant d'assurances sur la vie | Représentante d'assurances sur la vie"
"32103014","43120","Employé d'assurance | Employée d'assurance"
"32103015","33210","Représentant d'assurance | Représentante d'assurance"
"32103016","13462","Administrateur de caisse maladie | Administratrice de caisse maladie"
"32103019","12190","Délégué d'assurance | Déléguée d'assurance"
"32103020","43120","Assistant d'assurances | Assistante d'assurances"
"32103021","33410","Chef du service d'assurance | Cheffe du service d'assurance"
"32103022","33210","Conseiller d'assurance | Conseillère d'assurance"
"32103023","33210","Spécialiste en assurances, dipl. EPS"
"32103024","43120","Employé spécialisé en assurances | Employée spécialisée en assurances"
"32103025","33530","Spécialiste en prévoyance en faveur du personnel, brev. féd. EP"
"32103026","33210","Responsable de vente en assurances"
"32103027","33210","Diplôme en assurances"
"32103028","33150","Correspondancier au service des sinistres | Correspondancière au service des sinistres"
"32103029","43120","Employé d'assurances | Employée d'assurances"
"32103030","33530","Expert en assurances sociales, dipl. EPS | Experte en assurances sociales, dipl. EPS"
"32103031","33530","Spécialiste en AVS"
"32103032","33150","Taxeur de caisse-maladie | Taxeuse de caisse-maladie"
"32103033","43120","Fonctionnaire de caisse-maladie"
"32103034","13462","Gérant de caisse-maladie | Gérante de caisse-maladie"
"32103035","13462","Responsable d'une filiale de caisse-maladie"
"32103036","43120","Employé de caisse-maladie | Employée de caisse-maladie"
"32103037","13462","Chef de section, caisse d'assurance-maladie | Cheffe de section, caisse d'assurance-maladie"
"32103038","13462","Administrateur de caisse de pension | Administratrice de caisse de pension"
"32103039","33210","Expert en assurances-accident | Experte en assurances-accident"
"32103040","33210","Expert en assurances | Experte en assurances"
"32103041","33210","Agent d'assurances (underwriter) | Agente d'assurances (underwriter)"
"32103042","24120","Conseiller en prévoyance | Conseillère en prévoyance"
"32103043","33210","Représentant d'assurances | Représentante d'assurances"
"32103044","33210","Expert en assurance-maladie, dipl. EPS | Experte en assurance-maladie, dipl. EPS"
"32103045","33210","Expert en assurance-maladie, brev. féd. EP | Experte en assurance-maladie, brev. féd. EP"
"32103046","12110","Gérant de caisse de pension, dipl. EPS | Gérante de caisse de pension, dipl. EPS"
"32103048","33530","Expert en assurances de pension, dipl. EPS | Experte en assurances de pension, dipl. EPS"
"32103051","33210","Expert en assurance-maladie | Experte en assurance-maladie"
"32103052","12110","Gérant de caisses de pension | Gérante de caisses de pension"
"32103053","33530","Expert en assurances de pension | Experte en assurances de pension"
"32103054","33530","Spécialiste en assurances sociales, brev. féd. EP"
"32103055","24120","Actuaire-conseil"
"32103056","33530","Employé spécialisé en rentes | Employée spécialisée en rentes"
"32103057","43120","Employé spécialisé dans les accidents | Employée spécialisée dans les accidents"
"32103058","13462","Administrateur de caisse | Administratrice de caisse"
"32103059","33210","Technicien d'assurances | Technicienne d'assurances"
"32103060","13462","Responsable de filiale de caisse"
"32103061","33210","Réassureur | Réassureuse"
"32103062","11120","Chef de caisse de compensation (administration publique) | Cheffe de caisse de compensation (administration publique)"
"32103063","33210","Inspecteur principal d'assurances sur la vie | Inspectrice principale d'assurances sur la vie"
"32103064","33530","Expert en caisses de retraite | Experte en caisses de retraite"
"32103065","24130","Technical Underwriter"
"32103066","33210","Assureur technique | Assureuse technique"
